order_id,order_date,customer_id,product_id,order_amount,quantity,customer_name,country,registration_date,product_name,category,price
875,07-05-2025,456,14,827.4,4,Juan Skinner DDS,Sri Lanka,09-10-2023,Non-Fiction,Books,206.85
876,02-03-2025,439,1,1929.09,3,Maria Watson,Lebanon,25-06-2024,Smartphone,Electronics,643.03
877,20-07-2025,199,11,1132.25,5,Vanessa Richards,Cocos (Keeling) Islands,04-10-2023,Dining Table,Home,226.45
878,26-01-2025,15,9,1283.1,3,Mary Hicks,Bahamas,27-05-2025,Sofa,Home,427.7
879,25-12-2024,413,16,549.49,1,Lindsey Johnson,Armenia,20-10-2023,Biography,Books,549.49
880,04-07-2025,83,5,739.11,1,Jacqueline Williams DVM,United States of America,17-06-2025,T-Shirt,Clothing,739.11
881,28-01-2025,372,11,452.9,2,Robert Duncan,Cuba,16-05-2025,Dining Table,Home,226.45
882,28-06-2025,138,15,3266.95,5,Candice Larsen,Cape Verde,14-11-2024,Comics,Books,653.39
883,14-07-2025,491,1,3215.15,5,Jennifer Knox,Northern Mariana Islands,06-04-2025,Smartphone,Electronics,643.03
884,16-12-2024,289,3,282.28,1,Samantha Smith,Papua New Guinea,02-05-2025,Tablet,Electronics,282.28
885,18-11-2024,115,10,118.5,3,Danielle Caldwell,Macedonia,29-11-2023,Lamp,Home,39.5
886,29-06-2025,337,7,4466.3,5,Chris Wise,Bouvet Island (Bouvetoya),13-09-2023,Jacket,Clothing,893.26
887,29-06-2025,18,8,96.07,1,Robert Rivera,South Georgia and the South Sandwich Islands,28-12-2024,Shoes,Clothing,96.07
888,04-06-2025,304,8,192.14,2,Brian Mathis,Saint Lucia,19-08-2023,Shoes,Clothing,96.07
889,04-09-2024,103,8,384.28,4,Sherri Chen,Congo,08-10-2024,Shoes,Clothing,96.07
890,29-03-2025,232,10,197.5,5,Sharon Wiggins,Norfolk Island,23-01-2024,Lamp,Home,39.5
891,28-12-2024,401,10,158,4,Mark Griffin,Holy See (Vatican City State),30-07-2024,Lamp,Home,39.5
892,17-11-2024,397,5,2217.33,3,Heather Thomas,Syrian Arab Republic,20-08-2024,T-Shirt,Clothing,739.11
893,15-11-2024,239,16,1098.98,2,Kimberly Washington,Bahamas,29-12-2023,Biography,Books,549.49
894,04-05-2025,349,8,480.35,5,John Franklin,Greece,07-12-2023,Shoes,Clothing,96.07
895,02-09-2024,289,4,923.92,4,Samantha Smith,Papua New Guinea,02-05-2025,Smartwatch,Electronics,230.98
896,02-09-2024,233,13,145.08,4,Henry Lozano,Estonia,05-10-2023,Fiction,Books,36.27
897,21-12-2024,314,3,282.28,1,Louis Marshall,Dominica,06-06-2024,Tablet,Electronics,282.28
898,31-07-2024,212,6,2719.72,4,Sandra Harvey,Svalbard & Jan Mayen Islands,17-05-2024,Jeans,Clothing,679.93
899,29-06-2025,149,13,108.81,3,Tina Reynolds,Portugal,20-08-2024,Fiction,Books,36.27
900,09-03-2025,100,10,158,4,Robin Smith,Andorra,24-03-2024,Lamp,Home,39.5
901,22-03-2025,36,13,108.81,3,Michael Johnson,Mexico,09-09-2024,Fiction,Books,36.27
902,24-08-2024,195,9,1283.1,3,Mary Stewart,Suriname,22-07-2024,Sofa,Home,427.7
903,22-07-2024,137,16,549.49,1,Curtis Smith,Uruguay,21-12-2024,Biography,Books,549.49
904,20-07-2024,351,9,855.4,2,Kristi Reyes,Papua New Guinea,18-08-2023,Sofa,Home,427.7
905,13-06-2025,195,12,1530.9,3,Mary Stewart,Suriname,22-07-2024,Curtains,Home,510.3
906,21-04-2025,485,1,2572.12,4,Robert Montgomery,Eritrea,18-12-2024,Smartphone,Electronics,643.03
907,23-12-2024,366,15,2613.56,4,Lisa Bradshaw,Sao Tome and Principe,20-03-2025,Comics,Books,653.39
908,01-09-2024,484,13,108.81,3,James Gutierrez,Zimbabwe,26-05-2025,Fiction,Books,36.27
909,14-08-2024,490,4,923.92,4,Andrea Gomez,Trinidad and Tobago,19-09-2023,Smartwatch,Electronics,230.98
910,03-10-2024,464,13,181.35,5,Maria Williams,Netherlands,19-01-2025,Fiction,Books,36.27
911,16-08-2024,193,7,893.26,1,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,Jacket,Clothing,893.26
912,10-11-2024,153,11,905.8,4,Erin Hill,Aruba,13-11-2023,Dining Table,Home,226.45
913,21-10-2024,277,7,893.26,1,Erica Hall,Czech Republic,26-11-2024,Jacket,Clothing,893.26
914,09-06-2025,364,9,1283.1,3,Cory Morgan,Dominica,04-05-2024,Sofa,Home,427.7
915,04-04-2025,346,7,2679.78,3,Lori Allen,Poland,29-01-2025,Jacket,Clothing,893.26
916,17-11-2024,160,15,1960.17,3,Matthew Marsh,Nepal,06-05-2025,Comics,Books,653.39
917,11-08-2024,498,8,96.07,1,Grant Davis,Colombia,15-04-2024,Shoes,Clothing,96.07
918,10-06-2025,399,15,2613.56,4,Aaron Riddle,Somalia,21-05-2024,Comics,Books,653.39
919,19-06-2025,142,10,197.5,5,Richard Weaver,Faroe Islands,20-04-2025,Lamp,Home,39.5
920,07-06-2025,6,9,427.7,1,Christopher Barrett,Nepal,07-04-2025,Sofa,Home,427.7
921,30-03-2025,451,14,1034.25,5,Martin Robbins,Brunei Darussalam,01-04-2025,Non-Fiction,Books,206.85
922,14-04-2025,479,9,1710.8,4,Shannon Green,Saint Kitts and Nevis,08-06-2024,Sofa,Home,427.7
923,19-12-2024,245,15,2613.56,4,Curtis Henderson,Libyan Arab Jamahiriya,21-01-2025,Comics,Books,653.39
924,24-08-2024,321,8,96.07,1,Eric Anderson,Switzerland,01-06-2025,Shoes,Clothing,96.07
925,12-06-2025,413,9,855.4,2,Lindsey Johnson,Armenia,20-10-2023,Sofa,Home,427.7
926,14-06-2025,92,10,197.5,5,Stephen Johnson,Thailand,06-12-2024,Lamp,Home,39.5
927,03-12-2024,500,10,118.5,3,Savannah Jordan,Niger,27-04-2025,Lamp,Home,39.5
928,21-08-2024,196,16,2747.45,5,David Marshall,Falkland Islands (Malvinas),24-01-2024,Biography,Books,549.49
929,11-01-2025,122,10,158,4,Jacob Moore,Haiti,22-04-2025,Lamp,Home,39.5
930,28-03-2025,351,2,139.04,4,Kristi Reyes,Papua New Guinea,18-08-2023,Laptop,Electronics,34.76
931,06-07-2025,266,13,36.27,1,Juan Holmes,British Virgin Islands,17-06-2024,Fiction,Books,36.27
932,22-03-2025,226,7,1786.52,2,Benjamin Salinas,Libyan Arab Jamahiriya,04-01-2025,Jacket,Clothing,893.26
933,04-01-2025,309,12,1530.9,3,Kirk Hernandez,Myanmar,27-12-2024,Curtains,Home,510.3
934,06-04-2025,105,7,4466.3,5,Eugene Miller,Iran,09-03-2025,Jacket,Clothing,893.26
935,25-12-2024,169,7,1786.52,2,Elizabeth Miller,Uruguay,19-01-2025,Jacket,Clothing,893.26
936,30-12-2024,411,16,1648.47,3,Justin Harris,Bhutan,08-05-2024,Biography,Books,549.49
937,16-04-2025,356,12,2041.2,4,Melissa Cox,Botswana,25-05-2025,Curtains,Home,510.3
938,24-07-2024,326,11,905.8,4,Michael Ramirez,Malaysia,15-11-2024,Dining Table,Home,226.45
939,04-01-2025,381,16,549.49,1,Christine Martin,Bolivia,24-02-2024,Biography,Books,549.49
940,26-01-2025,254,2,34.76,1,David Gutierrez,Saint Lucia,03-07-2024,Laptop,Electronics,34.76
941,13-12-2024,122,10,197.5,5,Jacob Moore,Haiti,22-04-2025,Lamp,Home,39.5
942,01-04-2025,258,16,1098.98,2,Cassie Contreras,Saint Lucia,18-10-2023,Biography,Books,549.49
943,03-06-2025,104,13,72.54,2,Jennifer Kerr,Saudi Arabia,17-04-2025,Fiction,Books,36.27
944,17-06-2025,252,16,1648.47,3,Jonathan Elliott,Christmas Island,01-01-2025,Biography,Books,549.49
945,14-12-2024,224,14,1034.25,5,John Hart,Cayman Islands,16-12-2023,Non-Fiction,Books,206.85
946,03-08-2024,268,14,206.85,1,Jason Murray,Mali,18-09-2024,Non-Fiction,Books,206.85
947,15-06-2025,173,16,2747.45,5,Jonathan Davis,Myanmar,30-06-2024,Biography,Books,549.49
948,31-05-2025,184,13,145.08,4,Ryan Moore,Nauru,01-10-2024,Fiction,Books,36.27
949,23-03-2025,73,9,427.7,1,Jacqueline Espinoza,British Indian Ocean Territory (Chagos Archipelago),03-01-2025,Sofa,Home,427.7
950,28-03-2025,142,4,461.96,2,Richard Weaver,Faroe Islands,20-04-2025,Smartwatch,Electronics,230.98
951,31-03-2025,141,5,739.11,1,Jennifer Hernandez,South Africa,09-09-2023,T-Shirt,Clothing,739.11
952,14-06-2025,85,4,923.92,4,Andrea Wallace,Egypt,08-12-2023,Smartwatch,Electronics,230.98
953,30-09-2024,54,15,653.39,1,Jack Blake,Tokelau,23-01-2024,Comics,Books,653.39
954,18-06-2025,312,16,1098.98,2,Karen Hernandez,Finland,02-11-2024,Biography,Books,549.49
955,23-11-2024,462,14,827.4,4,Kenneth Taylor,Saint Barthelemy,13-02-2024,Non-Fiction,Books,206.85
956,02-05-2025,29,5,2217.33,3,Mr. Thomas Hernandez,Northern Mariana Islands,04-03-2024,T-Shirt,Clothing,739.11
957,10-08-2024,497,15,3266.95,5,Laura Johnson,Brunei Darussalam,05-06-2024,Comics,Books,653.39
958,20-12-2024,340,13,108.81,3,Gregory Chang,San Marino,14-02-2025,Fiction,Books,36.27
959,11-03-2025,463,4,923.92,4,Kelsey Shaw,Guyana,04-10-2024,Smartwatch,Electronics,230.98
960,06-08-2024,212,1,2572.12,4,Sandra Harvey,Svalbard & Jan Mayen Islands,17-05-2024,Smartphone,Electronics,643.03
961,30-09-2024,26,12,2041.2,4,Micheal Newton,Korea,11-11-2023,Curtains,Home,510.3
962,04-01-2025,107,16,1098.98,2,Brandi Wong,Switzerland,07-08-2024,Biography,Books,549.49
963,06-06-2025,3,16,2197.96,4,Jason Hester,Dominica,02-07-2025,Biography,Books,549.49
964,06-11-2024,416,6,3399.65,5,Jennifer Lewis,Rwanda,11-06-2025,Jeans,Clothing,679.93
965,24-04-2025,448,13,72.54,2,Angel Brown,Norway,24-09-2023,Fiction,Books,36.27
966,21-11-2024,272,13,145.08,4,Daniel Williams,Cape Verde,22-12-2023,Fiction,Books,36.27
967,12-04-2025,217,15,1306.78,2,Bradley Ward,Mexico,20-12-2024,Comics,Books,653.39
968,05-08-2024,237,8,480.35,5,Bailey Price,Falkland Islands (Malvinas),01-05-2024,Shoes,Clothing,96.07
969,11-05-2025,419,16,2747.45,5,Melanie Daniels,Samoa,06-10-2023,Biography,Books,549.49
970,16-03-2025,12,4,461.96,2,Eric Cooper,Bolivia,17-03-2025,Smartwatch,Electronics,230.98
971,05-08-2024,18,8,96.07,1,Robert Rivera,South Georgia and the South Sandwich Islands,28-12-2024,Shoes,Clothing,96.07
972,01-06-2025,178,8,288.21,3,Jasmin Moss,Palestinian Territory,18-05-2025,Shoes,Clothing,96.07
973,17-02-2025,353,1,2572.12,4,Tracy Morales,Mexico,26-03-2025,Smartphone,Electronics,643.03
974,25-09-2024,320,6,2039.79,3,Scott Crawford,Bouvet Island (Bouvetoya),02-01-2024,Jeans,Clothing,679.93
975,12-01-2025,48,2,173.8,5,Christine Mayo,Iraq,01-10-2024,Laptop,Electronics,34.76
976,27-09-2024,112,12,1530.9,3,Theresa Becker,Germany,17-04-2024,Curtains,Home,510.3
977,31-07-2024,137,2,34.76,1,Curtis Smith,Uruguay,21-12-2024,Laptop,Electronics,34.76
978,19-11-2024,383,16,1648.47,3,Shannon Clark,Uganda,30-10-2023,Biography,Books,549.49
979,05-03-2025,188,9,1283.1,3,Ernest Chang,Holy See (Vatican City State),05-01-2025,Sofa,Home,427.7
980,09-09-2024,84,6,3399.65,5,Bianca Bell,Uganda,30-12-2023,Jeans,Clothing,679.93
981,25-07-2024,171,10,197.5,5,Vanessa Mills,Tonga,03-05-2024,Lamp,Home,39.5
982,14-01-2025,256,1,2572.12,4,Mrs. Angela Jones DVM,Russian Federation,27-05-2025,Smartphone,Electronics,643.03
983,30-04-2025,76,7,1786.52,2,Mary Martin,Macedonia,30-05-2025,Jacket,Clothing,893.26
984,04-08-2024,340,12,2041.2,4,Gregory Chang,San Marino,14-02-2025,Curtains,Home,510.3
985,15-05-2025,344,13,181.35,5,Olivia Rangel,Macao,22-05-2025,Fiction,Books,36.27
986,07-11-2024,80,4,923.92,4,Jacob Wilson,Grenada,23-06-2024,Smartwatch,Electronics,230.98
987,03-10-2024,265,6,2039.79,3,Lisa Robinson,Bosnia and Herzegovina,25-11-2023,Jeans,Clothing,679.93
988,18-08-2024,471,14,620.55,3,Sandra Ramirez,Niue,08-05-2025,Non-Fiction,Books,206.85
989,01-12-2024,256,5,3695.55,5,Mrs. Angela Jones DVM,Russian Federation,27-05-2025,T-Shirt,Clothing,739.11
990,10-08-2024,30,4,1154.9,5,Susan Jackson,Malta,19-10-2023,Smartwatch,Electronics,230.98
991,10-10-2024,8,13,145.08,4,Scott Dillon,Burundi,01-10-2023,Fiction,Books,36.27
992,23-01-2025,217,16,2197.96,4,Bradley Ward,Mexico,20-12-2024,Biography,Books,549.49
993,24-12-2024,90,6,2039.79,3,Michelle Carrillo,Argentina,03-09-2024,Jeans,Clothing,679.93
994,15-06-2025,249,4,461.96,2,Ann Brown,Malta,20-02-2024,Smartwatch,Electronics,230.98
995,17-12-2024,374,16,1098.98,2,Hayden Young,Botswana,09-12-2024,Biography,Books,549.49
996,24-08-2024,487,15,3266.95,5,Lori Young,Antigua and Barbuda,24-10-2023,Comics,Books,653.39
997,09-03-2025,356,13,145.08,4,Melissa Cox,Botswana,25-05-2025,Fiction,Books,36.27
998,24-06-2025,180,13,72.54,2,Angela Olson,Serbia,31-12-2023,Fiction,Books,36.27
999,10-02-2025,177,7,3573.04,4,Charles Tapia,Syrian Arab Republic,30-06-2024,Jacket,Clothing,893.26
1000,15-12-2024,339,16,549.49,1,Thomas Caldwell,Ireland,12-10-2024,Biography,Books,549.49
1001,12-11-2024,324,8,288.21,3,Terri Harris,Bahamas,06-01-2024,Shoes,Clothing,96.07
1002,12-02-2025,105,10,158,4,Eugene Miller,Iran,09-03-2025,Lamp,Home,39.5
1003,10-03-2025,202,2,139.04,4,Belinda Morris,Korea,08-07-2025,Laptop,Electronics,34.76
1004,03-12-2024,319,6,2719.72,4,Anthony Cruz,Algeria,16-05-2024,Jeans,Clothing,679.93
1005,07-05-2025,93,4,461.96,2,Mary Harris,French Guiana,15-10-2023,Smartwatch,Electronics,230.98
1006,18-03-2025,187,9,1710.8,4,Lisa King,Sao Tome and Principe,15-05-2024,Sofa,Home,427.7
1007,29-01-2025,323,9,427.7,1,Mark Stevenson,Honduras,26-08-2023,Sofa,Home,427.7
1008,27-11-2024,128,16,1098.98,2,Jessica Gordon,Greenland,14-09-2024,Biography,Books,549.49
1009,12-08-2024,415,7,4466.3,5,Charles Day,Guinea-Bissau,09-10-2023,Jacket,Clothing,893.26
1010,27-04-2025,470,3,1411.4,5,Mrs. Abigail Manning,Korea,01-08-2023,Tablet,Electronics,282.28
1011,24-12-2024,210,8,288.21,3,Lisa Ross,Azerbaijan,19-12-2024,Shoes,Clothing,96.07
1012,13-10-2024,382,8,96.07,1,Claudia Rowe,Anguilla,19-12-2023,Shoes,Clothing,96.07
1013,10-01-2025,102,2,139.04,4,Joel Peterson,Saint Pierre and Miquelon,24-07-2024,Laptop,Electronics,34.76
1014,26-06-2025,188,2,34.76,1,Ernest Chang,Holy See (Vatican City State),05-01-2025,Laptop,Electronics,34.76
1015,16-04-2025,456,4,1154.9,5,Juan Skinner DDS,Sri Lanka,09-10-2023,Smartwatch,Electronics,230.98
1016,02-07-2025,242,7,3573.04,4,Michael Mcmillan,New Zealand,22-02-2025,Jacket,Clothing,893.26
1017,10-05-2025,105,3,282.28,1,Eugene Miller,Iran,09-03-2025,Tablet,Electronics,282.28
1018,14-04-2025,252,12,1020.6,2,Jonathan Elliott,Christmas Island,01-01-2025,Curtains,Home,510.3
1019,23-06-2025,86,6,2719.72,4,Angela Love,Palestinian Territory,09-03-2025,Jeans,Clothing,679.93
1020,02-12-2024,346,15,1306.78,2,Lori Allen,Poland,29-01-2025,Comics,Books,653.39
1021,07-01-2025,61,5,739.11,1,Alisha Maldonado,Kuwait,27-12-2024,T-Shirt,Clothing,739.11
1022,06-08-2024,233,7,3573.04,4,Henry Lozano,Estonia,05-10-2023,Jacket,Clothing,893.26
1023,13-09-2024,386,7,2679.78,3,Shelley Lester,Trinidad and Tobago,15-09-2024,Jacket,Clothing,893.26
1024,30-05-2025,479,13,108.81,3,Shannon Green,Saint Kitts and Nevis,08-06-2024,Fiction,Books,36.27
1025,30-11-2024,200,8,480.35,5,Suzanne Costa,China,30-12-2023,Shoes,Clothing,96.07
1026,02-02-2025,301,16,2197.96,4,Mr. Keith Foley,Bulgaria,11-02-2025,Biography,Books,549.49
1027,19-05-2025,44,9,427.7,1,Kristin Solis,Switzerland,27-05-2025,Sofa,Home,427.7
1028,06-11-2024,472,9,1283.1,3,Brandy Clayton MD,Belarus,13-04-2024,Sofa,Home,427.7
1029,06-07-2025,5,9,2138.5,5,Rachel Quinn,Timor-Leste,11-01-2024,Sofa,Home,427.7
1030,22-09-2024,189,1,2572.12,4,Perry Black,Armenia,09-02-2025,Smartphone,Electronics,643.03
1031,16-01-2025,344,12,1530.9,3,Olivia Rangel,Macao,22-05-2025,Curtains,Home,510.3
1032,03-05-2025,391,4,923.92,4,James Church,Lebanon,06-05-2024,Smartwatch,Electronics,230.98
1033,16-01-2025,461,16,2747.45,5,Laura Nelson,Wallis and Futuna,10-06-2024,Biography,Books,549.49
1034,06-12-2024,193,6,679.93,1,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,Jeans,Clothing,679.93
1035,18-01-2025,208,9,2138.5,5,Stephen Bautista,San Marino,26-12-2024,Sofa,Home,427.7
1036,17-05-2025,252,16,549.49,1,Jonathan Elliott,Christmas Island,01-01-2025,Biography,Books,549.49
1037,01-07-2025,15,16,1098.98,2,Mary Hicks,Bahamas,27-05-2025,Biography,Books,549.49
1038,09-12-2024,85,14,620.55,3,Andrea Wallace,Egypt,08-12-2023,Non-Fiction,Books,206.85
1039,26-02-2025,425,4,461.96,2,Robert Parker,Isle of Man,23-08-2023,Smartwatch,Electronics,230.98
1040,27-07-2024,10,16,549.49,1,Jamie Wright,Estonia,22-03-2024,Biography,Books,549.49
1041,14-04-2025,317,8,384.28,4,Lauren Shaffer,Lithuania,01-03-2025,Shoes,Clothing,96.07
1042,10-05-2025,460,8,96.07,1,Ashley Ford,Zimbabwe,22-06-2025,Shoes,Clothing,96.07
1043,05-10-2024,418,15,653.39,1,Thomas Martin,Guyana,06-12-2024,Comics,Books,653.39
1044,19-06-2025,123,13,145.08,4,Luis Peters,United States Minor Outlying Islands,11-02-2024,Fiction,Books,36.27
1045,02-11-2024,180,16,1098.98,2,Angela Olson,Serbia,31-12-2023,Biography,Books,549.49
1046,07-10-2024,216,8,288.21,3,Anthony Walsh,Saint Kitts and Nevis,24-09-2023,Shoes,Clothing,96.07
1047,04-06-2025,397,5,739.11,1,Heather Thomas,Syrian Arab Republic,20-08-2024,T-Shirt,Clothing,739.11
1048,22-10-2024,216,1,643.03,1,Anthony Walsh,Saint Kitts and Nevis,24-09-2023,Smartphone,Electronics,643.03
1049,08-11-2024,14,14,620.55,3,Omar Camacho,Ireland,28-07-2023,Non-Fiction,Books,206.85
1050,16-10-2024,417,15,653.39,1,Ann Macias,Georgia,26-08-2023,Comics,Books,653.39
1051,08-10-2024,375,12,1530.9,3,Mark Mcguire,Cape Verde,09-10-2024,Curtains,Home,510.3
1052,14-09-2024,256,1,1929.09,3,Mrs. Angela Jones DVM,Russian Federation,27-05-2025,Smartphone,Electronics,643.03
1053,17-11-2024,231,13,108.81,3,Scott Anderson,Andorra,05-06-2025,Fiction,Books,36.27
1054,10-01-2025,230,11,905.8,4,Jeffrey Lyons,Belgium,27-01-2024,Dining Table,Home,226.45
1055,22-02-2025,304,14,413.7,2,Brian Mathis,Saint Lucia,19-08-2023,Non-Fiction,Books,206.85
1056,12-01-2025,457,13,72.54,2,Anne Kelly,Gambia,12-05-2025,Fiction,Books,36.27
1057,26-07-2024,24,9,2138.5,5,Adam Mack,Bhutan,18-05-2024,Sofa,Home,427.7
1058,17-04-2025,345,11,905.8,4,Brian Archer,Malaysia,04-08-2023,Dining Table,Home,226.45
1059,28-09-2024,163,6,3399.65,5,Lauren Wiley,Colombia,16-05-2025,Jeans,Clothing,679.93
1060,21-03-2025,52,9,855.4,2,Krystal Beard,Malaysia,27-11-2023,Sofa,Home,427.7
1061,05-03-2025,242,2,69.52,2,Michael Mcmillan,New Zealand,22-02-2025,Laptop,Electronics,34.76
1062,06-05-2025,194,3,564.56,2,Robert Diaz,Niue,14-11-2023,Tablet,Electronics,282.28
1063,27-01-2025,382,12,510.3,1,Claudia Rowe,Anguilla,19-12-2023,Curtains,Home,510.3
1064,07-05-2025,121,11,1132.25,5,Stephanie Murphy,Qatar,11-09-2024,Dining Table,Home,226.45
1065,08-12-2024,133,3,1129.12,4,Matthew Weber,Solomon Islands,07-03-2025,Tablet,Electronics,282.28
1066,28-07-2024,223,12,2551.5,5,David Roy,Serbia,01-09-2023,Curtains,Home,510.3
1067,19-02-2025,165,10,79,2,Craig Jackson,Saint Helena,12-12-2024,Lamp,Home,39.5
1068,02-10-2024,417,12,2041.2,4,Ann Macias,Georgia,26-08-2023,Curtains,Home,510.3
1069,24-10-2024,457,12,2551.5,5,Anne Kelly,Gambia,12-05-2025,Curtains,Home,510.3
1070,10-09-2024,19,15,1306.78,2,Dr. Michael Gomez,Romania,17-07-2024,Comics,Books,653.39
1071,14-02-2025,285,14,413.7,2,James Arnold,Saint Barthelemy,29-11-2024,Non-Fiction,Books,206.85
1072,28-03-2025,463,10,158,4,Kelsey Shaw,Guyana,04-10-2024,Lamp,Home,39.5
1073,04-11-2024,182,12,1530.9,3,Alex Myers,Holy See (Vatican City State),21-07-2024,Curtains,Home,510.3
1074,04-05-2025,229,3,1129.12,4,Laura Jimenez,Saint Pierre and Miquelon,20-10-2023,Tablet,Electronics,282.28
1075,12-11-2024,276,13,108.81,3,Brandy Howell,Belize,07-04-2024,Fiction,Books,36.27
1076,23-02-2025,24,5,739.11,1,Adam Mack,Bhutan,18-05-2024,T-Shirt,Clothing,739.11
1077,21-03-2025,491,15,2613.56,4,Jennifer Knox,Northern Mariana Islands,06-04-2025,Comics,Books,653.39
1078,04-11-2024,173,16,1648.47,3,Jonathan Davis,Myanmar,30-06-2024,Biography,Books,549.49
1079,22-03-2025,252,11,1132.25,5,Jonathan Elliott,Christmas Island,01-01-2025,Dining Table,Home,226.45
1080,03-10-2024,362,14,413.7,2,Shannon Hoffman,Congo,19-05-2025,Non-Fiction,Books,206.85
1081,17-09-2024,433,3,282.28,1,Richard Shaw,Bouvet Island (Bouvetoya),07-12-2024,Tablet,Electronics,282.28
1082,04-04-2025,264,9,1710.8,4,Julia Rogers,Singapore,08-04-2024,Sofa,Home,427.7
1083,01-03-2025,300,1,1929.09,3,Ryan Griffin,Gambia,29-06-2024,Smartphone,Electronics,643.03
1084,28-11-2024,328,2,173.8,5,Jennifer Hughes,United Kingdom,14-04-2024,Laptop,Electronics,34.76
1085,06-10-2024,19,7,2679.78,3,Dr. Michael Gomez,Romania,17-07-2024,Jacket,Clothing,893.26
1086,25-02-2025,224,4,923.92,4,John Hart,Cayman Islands,16-12-2023,Smartwatch,Electronics,230.98
1087,14-11-2024,334,3,846.84,3,Tony Gallagher,Burundi,05-10-2023,Tablet,Electronics,282.28
1088,27-06-2025,235,8,384.28,4,Danielle Robinson,Norway,19-02-2024,Shoes,Clothing,96.07
1089,14-04-2025,352,3,846.84,3,Gregory Miller,French Guiana,04-11-2023,Tablet,Electronics,282.28
1090,31-03-2025,239,16,1098.98,2,Kimberly Washington,Bahamas,29-12-2023,Biography,Books,549.49
1091,20-10-2024,87,2,139.04,4,Teresa Sanders,Ghana,09-07-2024,Laptop,Electronics,34.76
1092,09-10-2024,101,4,923.92,4,Cheryl Johnson,Montserrat,16-11-2024,Smartwatch,Electronics,230.98
1093,06-06-2025,433,16,549.49,1,Richard Shaw,Bouvet Island (Bouvetoya),07-12-2024,Biography,Books,549.49
1094,20-03-2025,241,9,855.4,2,Darren Day,Kazakhstan,04-07-2024,Sofa,Home,427.7
1095,28-04-2025,235,4,923.92,4,Danielle Robinson,Norway,19-02-2024,Smartwatch,Electronics,230.98
1096,28-05-2025,198,2,173.8,5,Donna Sanchez,Morocco,03-06-2024,Laptop,Electronics,34.76
1097,27-10-2024,159,2,104.28,3,Randall Harrington,Cayman Islands,20-01-2025,Laptop,Electronics,34.76
1098,30-06-2025,69,15,3266.95,5,Marissa Scott,Haiti,23-07-2023,Comics,Books,653.39
1099,23-05-2025,125,12,1530.9,3,Micheal Hughes,Oman,31-03-2025,Curtains,Home,510.3
1100,03-09-2024,241,10,118.5,3,Darren Day,Kazakhstan,04-07-2024,Lamp,Home,39.5
1101,01-04-2025,489,7,893.26,1,Alyssa Gomez,British Indian Ocean Territory (Chagos Archipelago),10-06-2025,Jacket,Clothing,893.26
1102,14-12-2024,69,12,2041.2,4,Marissa Scott,Haiti,23-07-2023,Curtains,Home,510.3
1103,20-09-2024,68,3,846.84,3,Mr. Calvin Jones,Rwanda,07-09-2023,Tablet,Electronics,282.28
1104,04-04-2025,19,7,893.26,1,Dr. Michael Gomez,Romania,17-07-2024,Jacket,Clothing,893.26
1105,14-10-2024,22,8,480.35,5,John Snow,Ghana,23-06-2024,Shoes,Clothing,96.07
1106,15-10-2024,267,1,643.03,1,Amanda Sanchez,Sao Tome and Principe,30-03-2025,Smartphone,Electronics,643.03
1107,17-04-2025,33,13,181.35,5,Valerie Hall,Vanuatu,13-06-2025,Fiction,Books,36.27
1108,10-09-2024,198,12,2041.2,4,Donna Sanchez,Morocco,03-06-2024,Curtains,Home,510.3
1109,03-07-2025,255,16,1648.47,3,Tina Lowe,Italy,16-12-2024,Biography,Books,549.49
1110,29-08-2024,232,7,1786.52,2,Sharon Wiggins,Norfolk Island,23-01-2024,Jacket,Clothing,893.26
1111,26-07-2024,275,1,3215.15,5,Kathleen Mann,Sri Lanka,21-01-2024,Smartphone,Electronics,643.03
